artist_name	gender	event_id	date	venue_namevenue_id	city	country
ex-terrestrial	Male	874126	2016-09-17T00:00			
gianluca viscovo	Male	964693	2017-05-07T00:00			
gianluca viscovo	Male	840541	2016-05-22T00:00			
gianluca viscovo	Male	861154	2016-07-24T00:00			
gianluca viscovo	Male	898740	2016-11-04T00:00			
gianluca viscovo	Male	240998	2011-03-19T00:00			
gianluca viscovo	Male	321925	2011-12-25T00:00			
gianluca viscovo	Male	199325	2010-10-23T00:00			
hidetaka	Male	865156	2016-09-10T00:00			
hidetaka	Male	477789	2013-05-04T00:00			
hidetaka	Male	488618	2013-06-29T00:00			
hidetaka	Male	511141	2013-08-24T00:00			
hidetaka	Male	521380	2013-10-05T00:00			
hidetaka	Male	547059	2013-12-31T00:00			
hidetaka	Male	332963	2012-02-26T00:00			
hidetaka	Male	362468	2012-05-13T00:00			
hidetaka	Male	368765	2012-06-10T00:00			
hidetaka	Male	397342	2012-09-08T00:00			
hidetaka	Male	218673	2011-01-08T00:00			
hidetaka	Male	218183	2011-02-10T00:00			
hidetaka	Male	287887	2011-09-25T00:00			
hidetaka	Male	298034	2011-10-09T00:00			
hidetaka	Male	305709	2011-12-11T00:00			
hidetaka	Male	299708	2011-12-18T00:00			
hidetaka	Male	147465	2010-03-05T00:00			
hidetaka	Male	147477	2010-04-03T00:00			
hidetaka	Male	199361	2010-10-15T00:00			
hidetaka	Male	203738	2010-11-27T00:00			
hidetaka	Male	218649	2010-12-27T00:00			
hidetaka	Male	129151	2009-12-19T00:00			
hidetaka	Male	129155	2009-12-30T00:00			
hidetaka	Male	134456	2009-12-31T00:00			
kane michael	Male	962541	2017-05-03T00:00			
kane michael	Male	993593	2017-08-19T00:00			
kane michael	Male	828741	2016-05-07T00:00			
kane michael	Male	692823	2015-04-18T00:00			
kane michael	Male	736922	2015-08-15T00:00			
kane michael	Male	761162	2015-11-14T00:00			
kane michael	Male	665115	2014-12-12T00:00			
ipcress	Male	967862	2017-06-22T00:00			
ipcress	Male	981793	2017-08-03T00:00			
ipcress	Male	1012609	2017-09-30T00:00			
ipcress	Male	832037	2016-05-21T00:00			
ipcress	Male	891900	2016-10-28T00:00			
ipcress	Male	658758	2015-04-08T00:00			
ipcress	Male	745889	2015-09-26T00:00			
ipcress	Male	556126	2014-01-31T00:00			
ipcress	Male	550857	2014-02-07T00:00			
ipcress	Male	605331	2014-06-27T00:00			
ipcress	Male	654821	2014-11-29T00:00			
ipcress	Male	436124	2013-02-20T00:00			
ipcress	Male	459932	2013-04-03T00:00			
ipcress	Male	505436	2013-08-01T00:00			
ipcress	Male	514400	2013-09-20T00:00			
ipcress	Male	334758	2012-02-11T00:00			
ipcress	Male	343406	2012-03-31T00:00			
ipcress	Male	344154	2012-04-06T00:00			
ipcress	Male	363583	2012-06-01T00:00			
ipcress	Male	365931	2012-06-01T00:00			
ipcress	Male	733861	2012-07-05T00:00			
ipcress	Male	393988	2012-09-15T00:00			
ipcress	Male	429496	2012-12-07T00:00			
ipcress	Male	424396	2012-12-26T00:00			
ipcress	Male	433355	2012-12-26T00:00			
ipcress	Male	425125	2012-12-26T00:00			
ipcress	Male	431770	2012-12-31T00:00			
ipcress	Male	243535	2011-04-09T00:00			
ipcress	Male	259237	2011-07-08T00:00			
ipcress	Male	278879	2011-09-10T00:00			
ipcress	Male	293897	2011-10-01T00:00			
ipcress	Male	306004	2011-11-11T00:00			
ipcress	Male	298768	2011-12-02T00:00			
ipcress	Male	315743	2011-12-23T00:00			
ipcress	Male	317681	2011-12-23T00:00			
ipcress	Male	215043	2010-02-18T00:00			
ipcress	Male	152047	2010-04-10T00:00			
ipcress	Male	185895	2010-09-24T00:00			
ipcress	Male	190284	2010-09-25T00:00			
ipcress	Male	213336	2010-12-03T00:00			
ipcress	Male	85377	2009-04-04T00:00			
irie electric	Male	739791	2015-08-21T00:00			
irie electric	Male	424485	2013-02-05T00:00			
irie electric	Male	459422	2013-03-08T00:00			
irie electric	Male	332954	2012-01-27T00:00			
irie electric	Male	211960	2011-01-01T00:00			
irie electric	Male	234792	2011-04-01T00:00			
irie electric	Male	254796	2011-05-14T00:00			
irie electric	Male	257505	2011-06-01T00:00			
irie electric	Male	259356	2011-06-21T00:00			
irie electric	Male	270985	2011-07-29T00:00			
irie electric	Male	282268	2011-09-30T00:00			
irie electric	Male	271646	2011-11-01T00:00			
irie electric	Male	307822	2011-11-11T00:00			
irie electric	Male	282333	2011-11-19T00:00			
irie electric	Male	300577	2011-11-22T00:00			
irie electric	Male	308910	2011-12-31T00:00			
irie electric	Male	130567	2010-01-09T00:00			
irie electric	Male	140172	2010-01-15T00:00			
irie electric	Male	145027	2010-02-20T00:00			
irie electric	Male	140801	2010-02-27T00:00			
irie electric	Male	142555	2010-03-13T00:00			
irie electric	Male	147009	2010-03-27T00:00			
irie electric	Male	153297	2010-04-16T00:00			
irie electric	Male	152742	2010-04-30T00:00			
irie electric	Male	165537	2010-05-18T00:00			
irie electric	Male	172262	2010-06-10T00:00			
irie electric	Male	172574	2010-06-12T00:00			
irie electric	Male	171974	2010-06-15T00:00			
irie electric	Male	186016	2010-09-01T00:00			
irie electric	Male	187762	2010-09-14T00:00			
irie electric	Male	193412	2010-10-12T00:00			
irie electric	Male	200693	2010-11-06T00:00			
irie electric	Male	199074	2010-11-27T00:00			
irie electric	Male	205810	2010-12-04T00:00			
irie electric	Male	209366	2010-12-18T00:00			
irie electric	Male	79023	2009-01-16T00:00			
irie electric	Male	85232	2009-03-11T00:00			
irie electric	Male	96005	2009-05-16T00:00			
irie electric	Male	104215	2009-07-22T00:00			
irie electric	Male	110292	2009-07-25T00:00			
irie electric	Male	107914	2009-07-25T00:00			
irie electric	Male	115110	2009-07-27T00:00			
irie electric	Male	109490	2009-08-07T00:00			
irie electric	Male	111452	2009-08-08T00:00			
irie electric	Male	117726	2009-09-25T00:00			
irie electric	Male	113388	2009-09-25T00:00			
irie electric	Male	119196	2009-10-02T00:00			
irie electric	Male	117947	2009-10-03T00:00			
irie electric	Male	117274	2009-10-17T00:00			
irie electric	Male	122542	2009-11-11T00:00			
irie electric	Male	128064	2009-11-14T00:00			
irie electric	Male	124692	2009-11-28T00:00			
irie electric	Male	120456	2009-12-18T00:00			
irie electric	Male	129949	2009-12-20T00:00			
irie electric	Male	133755	2009-12-26T00:00			
irie electric	Male	38604	2008-01-18T00:00			
irie electric	Male	50132	2008-04-18T00:00			
irie electric	Male	51979	2008-05-10T00:00			
irie electric	Male	57622	2008-07-09T00:00			
irie electric	Male	59646	2008-07-18T00:00			
irie electric	Male	67462	2008-10-24T00:00			
irie electric	Male	73466	2008-12-05T00:00			
irie electric	Male	76213	2008-12-27T00:00			
irie electric	Male	24988	2007-06-02T00:00			
irie electric	Male	27147	2007-07-25T00:00			
irie electric	Male	28916	2007-08-22T00:00			
irie electric	Male	30869	2007-09-26T00:00			
irie electric	Male	14624	2006-07-14T00:00			
kr:pt	Male	916298	2017-02-18T00:00			
kr:pt	Male	957302	2017-04-22T00:00			
kr:pt	Male	957983	2017-05-06T00:00			
kr:pt	Male	974762	2017-06-17T00:00			
kr:pt	Male	966625	2017-06-23T00:00			
kr:pt	Male	986622	2017-07-01T00:00			
kr:pt	Male	982822	2017-08-18T00:00			
kr:pt	Male	995429	2017-09-02T00:00			
kr:pt	Male	1018048	2017-11-18T00:00			
kr:pt	Male	1048571	2017-12-23T00:00			
kr:pt	Male	860425	2016-08-13T00:00			
kr:pt	Male	873621	2016-09-17T00:00			
kr:pt	Male	881451	2016-10-28T00:00			
kr:pt	Male	683262	2015-03-18T00:00			
kr:pt	Male	662478	2014-12-25T00:00			
krewcial	Male	847145	2016-07-17T00:00			
krewcial	Male	538290	2013-11-16T00:00			
krewcial	Male	15858	2006-10-20T00:00			
krewcial	Male	50852	2004-07-15T00:00			
krewcial	Male	50851	2003-07-10T00:00			
krewcial	Male	39412	2001-07-05T00:00			
kstro	Male	496319	2013-06-29T00:00			
lego	Male	926985	2017-02-24T00:00			
lego	Male	946201	2017-03-17T00:00			
lego	Male	946420	2017-03-25T00:00			
lego	Male	962067	2017-04-22T00:00			
lego	Male	971289	2017-05-19T00:00			
lego	Male	891235	2017-08-10T00:00			
lego	Male	1021385	2017-10-14T00:00			
lego	Male	1029348	2017-10-28T00:00			
lego	Male	1026351	2017-11-11T00:00			
lego	Male	1037434	2017-12-01T00:00			
lego	Male	1047010	2017-12-09T00:00			
lego	Male	1050250	2017-12-31T00:00			
lego	Male	890130	2016-10-29T00:00			
lego	Male	684811	2015-03-07T00:00			
lego	Male	686152	2015-04-11T00:00			
lego	Male	720970	2015-06-13T00:00			
lego	Male	727631	2015-07-18T00:00			
lego	Male	708446	2015-08-21T00:00			
lego	Male	763412	2015-11-27T00:00			
lego	Male	777313	2015-11-28T00:00			
jozif	Male	907682	2017-03-31T00:00			
jozif	Male	956362	2017-04-15T00:00			
jozif	Male	954073	2017-04-22T00:00			
jozif	Male	964454	2017-05-07T00:00			
jozif	Male	970115	2017-05-27T00:00			
jozif	Male	982048	2017-07-07T00:00			
jozif	Male	977609	2017-07-08T00:00			
jozif	Male	991437	2017-07-28T00:00			
jozif	Male	985150	2017-07-29T00:00			
jozif	Male	1003396	2017-08-26T00:00			
jozif	Male	1013184	2017-09-15T00:00			
jozif	Male	1015265	2017-10-21T00:00			
jozif	Male	1026729	2017-10-31T00:00			
jozif	Male	1032570	2017-11-18T00:00			
jozif	Male	1041032	2017-12-08T00:00			
jozif	Male	1041986	2017-12-10T00:00			
jozif	Male	1038289	2017-12-17T00:00			
jozif	Male	795164	2016-01-21T00:00			
jozif	Male	792632	2016-02-19T00:00			
jozif	Male	796900	2016-02-20T00:00			
jozif	Male	800638	2016-02-21T00:00			
jozif	Male	802041	2016-02-26T00:00			
jozif	Male	804736	2016-02-26T00:00			
jozif	Male	798029	2016-02-27T00:00			
jozif	Male	808457	2016-03-05T00:00			
jozif	Male	813805	2016-03-15T00:00			
jozif	Male	802163	2016-03-17T00:00			
jozif	Male	813411	2016-03-20T00:00			
jozif	Male	807708	2016-03-30T00:00			
jozif	Male	808187	2016-03-30T00:00			
jozif	Male	815008	2016-04-01T00:00			
jozif	Male	810046	2016-04-23T00:00			
jozif	Male	849798	2016-06-24T00:00			
jozif	Male	842306	2016-06-26T00:00			
jozif	Male	853329	2016-06-26T00:00			
jozif	Male	741101	2016-06-29T00:00			
jozif	Male	846992	2016-07-15T00:00			
jozif	Male	861094	2016-07-22T00:00			
jozif	Male	871989	2016-08-26T00:00			
jozif	Male	868587	2016-09-18T00:00			
jozif	Male	849719	2016-10-21T00:00			
jozif	Male	903103	2016-12-02T00:00			
jozif	Male	892455	2016-12-09T00:00			
jozif	Male	917691	2016-12-29T00:00			
jozif	Male	903113	2016-12-31T00:00			
jozif	Male	645587	2015-01-01T00:00			
jozif	Male	665549	2015-01-11T00:00			
jozif	Male	666078	2015-01-12T00:00			
jozif	Male	671524	2015-01-23T00:00			
jozif	Male	677324	2015-02-06T00:00			
jozif	Male	674502	2015-02-07T00:00			
jozif	Male	687327	2015-02-20T00:00			
jozif	Male	669572	2015-03-23T00:00			
jozif	Male	700115	2015-04-02T00:00			
jozif	Male	661257	2015-04-05T00:00			
jozif	Male	706336	2015-04-18T00:00			
jozif	Male	711364	2015-05-02T00:00			
jozif	Male	694549	2015-05-22T00:00			
jozif	Male	705289	2015-06-18T00:00			
jozif	Male	711679	2015-06-19T00:00			
jozif	Male	717109	2015-06-27T00:00			
jozif	Male	729501	2015-07-10T00:00			
jozif	Male	694820	2015-07-11T00:00			
jozif	Male	726347	2015-08-08T00:00			
jozif	Male	753844	2015-09-10T00:00			
jozif	Male	745535	2015-09-12T00:00			
jozif	Male	745676	2015-10-17T00:00			
jozif	Male	769321	2015-11-01T00:00			
jozif	Male	763007	2015-11-05T00:00			
jozif	Male	761082	2015-11-15T00:00			
jozif	Male	774777	2015-12-12T00:00			
jozif	Male	787123	2015-12-13T00:00			
jozif	Male	785460	2015-12-31T00:00			
jozif	Male	550257	2014-01-03T00:00			
jozif	Male	549075	2014-01-06T00:00			
jozif	Male	549146	2014-01-16T00:00			
jozif	Male	552440	2014-01-18T00:00			
jozif	Male	542244	2014-02-01T00:00			
jozif	Male	542279	2014-03-01T00:00			
jozif	Male	542284	2014-03-06T00:00			
jozif	Male	571338	2014-03-08T00:00			
jozif	Male	574554	2014-03-20T00:00			
jozif	Male	580252	2014-03-21T00:00			
jozif	Male	577002	2014-03-22T00:00			
jozif	Male	559050	2014-03-26T00:00			
jozif	Male	569816	2014-03-27T00:00			
jozif	Male	575099	2014-03-29T00:00			
jozif	Male	572281	2014-03-30T00:00			
jozif	Male	577982	2014-04-04T00:00			
jozif	Male	584135	2014-04-06T00:00			
jozif	Male	585501	2014-04-11T00:00			
jozif	Male	562056	2014-04-19T00:00			
jozif	Male	586982	2014-04-20T00:00			
jozif	Male	564461	2014-04-25T00:00			
jozif	Male	590651	2014-04-26T00:00			
jozif	Male	587515	2014-05-02T00:00			
jozif	Male	588723	2014-05-04T00:00			
jozif	Male	595729	2014-05-09T00:00			
jozif	Male	588599	2014-05-16T00:00			
jozif	Male	579430	2014-05-18T00:00			
jozif	Male	577865	2014-05-24T00:00			
jozif	Male	586782	2014-05-31T00:00			
jozif	Male	599878	2014-06-01T00:00			
jozif	Male	576488	2014-06-05T00:00			
jozif	Male	591304	2014-06-11T00:00			
jozif	Male	605665	2014-06-11T00:00			
jozif	Male	600721	2014-06-12T00:00			
jozif	Male	577425	2014-06-13T00:00			
jozif	Male	606280	2014-06-13T00:00			
jozif	Male	606659	2014-06-14T00:00			
jozif	Male	588291	2014-07-01T00:00			
jozif	Male	613480	2014-07-11T00:00			
jozif	Male	625541	2014-08-09T00:00			
jozif	Male	616081	2014-08-16T00:00			
jozif	Male	628255	2014-08-25T00:00			
jozif	Male	632442	2014-09-05T00:00			
jozif	Male	626891	2014-09-06T00:00			
jozif	Male	623160	2014-09-08T00:00			
jozif	Male	619878	2014-09-12T00:00			
jozif	Male	635044	2014-09-14T00:00			
jozif	Male	632623	2014-09-20T00:00			
jozif	Male	624741	2014-09-26T00:00			
jozif	Male	637075	2014-10-11T00:00			
jozif	Male	633318	2014-10-26T00:00			
jozif	Male	639151	2014-11-07T00:00			
jozif	Male	644545	2014-11-08T00:00			
jozif	Male	658708	2014-11-28T00:00			
jozif	Male	642312	2014-11-29T00:00			
jozif	Male	657441	2014-12-04T00:00			
jozif	Male	655148	2014-12-05T00:00			
jozif	Male	663542	2014-12-12T00:00			
jozif	Male	659978	2014-12-19T00:00			
jozif	Male	388058	2013-01-04T00:00			
jozif	Male	430920	2013-01-11T00:00			
jozif	Male	430937	2013-01-13T00:00			
jozif	Male	436220	2013-01-18T00:00			
jozif	Male	441602	2013-01-19T00:00			
jozif	Male	439368	2013-01-24T00:00			
jozif	Male	444755	2013-01-25T00:00			
jozif	Male	439588	2013-01-26T00:00			
jozif	Male	444023	2013-02-08T00:00			
jozif	Male	440741	2013-02-09T00:00			
jozif	Male	452167	2013-02-15T00:00			
jozif	Male	454385	2013-02-21T00:00			
jozif	Male	437606	2013-03-01T00:00			
jozif	Male	453293	2013-03-02T00:00			
jozif	Male	450315	2013-03-08T00:00			
jozif	Male	456358	2013-03-15T00:00			
jozif	Male	455719	2013-03-19T00:00			
jozif	Male	455665	2013-03-20T00:00			
jozif	Male	459697	2013-03-21T00:00			
jozif	Male	454501	2013-03-21T00:00			
jozif	Male	449755	2013-03-21T00:00			
jozif	Male	463801	2013-03-22T00:00			
jozif	Male	450377	2013-03-23T00:00			
jozif	Male	459943	2013-03-24T00:00			
jozif	Male	461174	2013-03-30T00:00			
jozif	Male	443919	2013-04-07T00:00			
jozif	Male	471633	2013-04-12T00:00			
jozif	Male	462178	2013-04-13T00:00			
jozif	Male	469276	2013-04-19T00:00			
jozif	Male	472704	2013-04-20T00:00			
jozif	Male	469265	2013-04-21T00:00			
jozif	Male	471970	2013-04-21T00:00			
jozif	Male	455823	2013-04-26T00:00			
jozif	Male	469278	2013-05-01T00:00			
jozif	Male	484220	2013-05-23T00:00			
jozif	Male	467635	2013-05-24T00:00			
jozif	Male	480597	2013-05-26T00:00			
jozif	Male	467547	2013-05-31T00:00			
jozif	Male	482528	2013-06-01T00:00			
jozif	Male	478928	2013-06-13T00:00			
jozif	Male	490602	2013-06-15T00:00			
jozif	Male	455014	2013-06-15T00:00			
jozif	Male	492529	2013-06-15T00:00			
jozif	Male	476191	2013-06-28T00:00			
jozif	Male	450543	2013-06-29T00:00			
jozif	Male	494574	2013-07-06T00:00			
jozif	Male	496500	2013-07-27T00:00			
jozif	Male	429401	2013-08-02T00:00			
jozif	Male	472223	2013-08-04T00:00			
jozif	Male	450604	2013-08-05T00:00			
jozif	Male	504010	2013-08-09T00:00			
jozif	Male	491885	2013-08-17T00:00			
jozif	Male	511733	2013-08-23T00:00			
jozif	Male	508681	2013-08-25T00:00			
jozif	Male	498387	2013-08-31T00:00			
jozif	Male	472230	2013-09-15T00:00			
jozif	Male	512999	2013-09-20T00:00			
jozif	Male	520407	2013-10-04T00:00			
jozif	Male	522079	2013-10-05T00:00			
jozif	Male	519176	2013-10-06T00:00			
jozif	Male	524251	2013-10-11T00:00			
jozif	Male	529665	2013-11-08T00:00			
jozif	Male	523510	2013-11-29T00:00			
jozif	Male	536410	2013-12-07T00:00			
jozif	Male	544881	2013-12-11T00:00			
jozif	Male	540886	2013-12-14T00:00			
jozif	Male	538201	2013-12-20T00:00			
jozif	Male	542702	2013-12-31T00:00			
jozif	Male	316253	2012-01-07T00:00			
jozif	Male	327583	2012-01-13T00:00			
jozif	Male	322238	2012-02-02T00:00			
jozif	Male	333703	2012-02-03T00:00			
jozif	Male	327696	2012-02-04T00:00			
jozif	Male	326438	2012-02-05T00:00			
jozif	Male	337746	2012-02-11T00:00			
jozif	Male	339504	2012-02-18T00:00			
jozif	Male	329213	2012-03-01T00:00			
jozif	Male	330402	2012-03-03T00:00			
jozif	Male	345039	2012-03-07T00:00			
jozif	Male	344128	2012-03-16T00:00			
jozif	Male	342877	2012-03-17T00:00			
jozif	Male	332933	2012-03-21T00:00			
jozif	Male	334644	2012-03-24T00:00			
jozif	Male	345159	2012-03-25T00:00			
jozif	Male	336519	2012-04-05T00:00			
jozif	Male	333131	2012-04-08T00:00			
jozif	Male	333129	2012-04-08T00:00			
jozif	Male	339770	2012-04-11T00:00			
jozif	Male	348985	2012-04-13T00:00			
jozif	Male	334296	2012-04-15T00:00			
jozif	Male	349539	2012-04-20T00:00			
jozif	Male	355999	2012-04-27T00:00			
jozif	Male	362532	2012-04-28T00:00			
jozif	Male	359338	2012-05-03T00:00			
jozif	Male	349697	2012-05-05T00:00			
jozif	Male	358928	2012-05-12T00:00			
jozif	Male	366906	2012-05-20T00:00			
jozif	Male	351059	2012-05-27T00:00			
jozif	Male	367341	2012-06-01T00:00			
jozif	Male	371181	2012-06-02T00:00			
jozif	Male	348329	2012-06-03T00:00			
jozif	Male	369384	2012-06-14T00:00			
jozif	Male	370993	2012-06-16T00:00			
jozif	Male	363418	2012-06-17T00:00			
jozif	Male	349079	2012-06-17T00:00			
jozif	Male	367186	2012-06-18T00:00			
jozif	Male	388407	2012-07-20T00:00			
jozif	Male	333179	2012-07-27T00:00			
jozif	Male	349088	2012-07-29T00:00			
jozif	Male	393356	2012-08-11T00:00			
jozif	Male	386840	2012-08-18T00:00			
jozif	Male	338202	2012-08-25T00:00			
jozif	Male	349095	2012-08-26T00:00			
jozif	Male	349097	2012-09-02T00:00			
jozif	Male	396151	2012-09-08T00:00			
jozif	Male	403826	2012-09-14T00:00			
jozif	Male	370248	2012-09-15T00:00			
jozif	Male	402930	2012-09-19T00:00			
jozif	Male	406832	2012-09-20T00:00			
jozif	Male	406834	2012-09-21T00:00			
jozif	Male	398446	2012-09-22T00:00			
jozif	Male	404145	2012-09-26T00:00			
jozif	Male	406286	2012-09-28T00:00			
jozif	Male	399662	2012-09-29T00:00			
jozif	Male	392967	2012-09-30T00:00			
jozif	Male	407855	2012-10-05T00:00			
jozif	Male	406840	2012-10-05T00:00			
jozif	Male	406841	2012-10-06T00:00			
jozif	Male	400809	2012-10-07T00:00			
jozif	Male	406588	2012-10-12T00:00			
jozif	Male	397749	2012-10-13T00:00			
jozif	Male	399325	2012-10-19T00:00			
jozif	Male	417668	2012-11-03T00:00			
jozif	Male	412527	2012-11-07T00:00			
jozif	Male	417391	2012-11-16T00:00			
jozif	Male	422207	2012-11-17T00:00			
jozif	Male	411004	2012-11-23T00:00			
jozif	Male	424418	2012-12-07T00:00			
jozif	Male	409433	2012-12-08T00:00			
jozif	Male	421409	2012-12-14T00:00			
jozif	Male	390089	2012-12-15T00:00			
jozif	Male	424435	2012-12-22T00:00			
jozif	Male	423557	2012-12-31T00:00			
jozif	Male	214061	2011-01-06T00:00			
jozif	Male	220350	2011-01-08T00:00			
jozif	Male	220832	2011-01-12T00:00			
jozif	Male	219626	2011-01-28T00:00			
jozif	Male	215213	2011-01-29T00:00			
jozif	Male	222615	2011-02-04T00:00			
jozif	Male	220623	2011-02-04T00:00			
jozif	Male	229384	2011-02-11T00:00			
jozif	Male	225381	2011-02-17T00:00			
jozif	Male	232169	2011-03-05T00:00			
jozif	Male	234433	2011-03-07T00:00			
jozif	Male	233412	2011-03-11T00:00			
jozif	Male	246958	2011-03-14T00:00			
jozif	Male	239586	2011-03-18T00:00			
jozif	Male	236652	2011-03-19T00:00			
jozif	Male	223503	2011-03-24T00:00			
jozif	Male	241274	2011-03-24T00:00			
jozif	Male	235058	2011-03-25T00:00			
jozif	Male	228285	2011-03-26T00:00			
jozif	Male	222370	2011-04-02T00:00			
jozif	Male	242315	2011-04-09T00:00			
jozif	Male	238028	2011-04-16T00:00			
jozif	Male	220968	2011-04-21T00:00			
jozif	Male	226615	2011-04-24T00:00			
jozif	Male	238924	2011-04-29T00:00			
jozif	Male	251990	2011-04-30T00:00			
jozif	Male	249281	2011-05-01T00:00			
jozif	Male	252745	2011-05-12T00:00			
jozif	Male	246959	2011-05-14T00:00			
jozif	Male	251911	2011-05-27T00:00			
jozif	Male	252990	2011-05-28T00:00			
jozif	Male	242007	2011-05-29T00:00			
jozif	Male	258085	2011-05-29T00:00			
jozif	Male	249971	2011-06-15T00:00			
jozif	Male	265094	2011-06-19T00:00			
jozif	Male	269871	2011-06-24T00:00			
jozif	Male	239553	2011-07-03T00:00			
jozif	Male	252829	2011-07-10T00:00			
jozif	Male	265799	2011-07-16T00:00			
jozif	Male	270383	2011-07-29T00:00			
jozif	Male	277870	2011-07-31T00:00			
jozif	Male	274184	2011-08-05T00:00			
jozif	Male	272254	2011-08-13T00:00			
jozif	Male	280375	2011-08-14T00:00			
jozif	Male	283683	2011-08-26T00:00			
jozif	Male	260436	2011-08-28T00:00			
jozif	Male	279273	2011-08-29T00:00			
jozif	Male	252856	2011-09-04T00:00			
jozif	Male	285624	2011-09-07T00:00			
jozif	Male	283135	2011-09-08T00:00			
jozif	Male	290196	2011-09-09T00:00			
jozif	Male	292385	2011-09-17T00:00			
jozif	Male	281152	2011-09-24T00:00			
jozif	Male	242240	2011-09-25T00:00			
jozif	Male	282665	2011-09-28T00:00			
jozif	Male	287256	2011-09-30T00:00			
jozif	Male	295163	2011-10-01T00:00			
jozif	Male	277804	2011-10-02T00:00			
jozif	Male	286650	2011-10-08T00:00			
jozif	Male	285026	2011-10-14T00:00			
jozif	Male	295460	2011-10-15T00:00			
jozif	Male	299928	2011-10-28T00:00			
jozif	Male	292150	2011-10-29T00:00			
jozif	Male	305977	2011-11-04T00:00			
jozif	Male	309359	2011-11-11T00:00			
jozif	Male	305267	2011-11-12T00:00			
jozif	Male	299646	2011-11-19T00:00			
jozif	Male	312730	2011-11-26T00:00			
jozif	Male	312570	2011-12-09T00:00			
jozif	Male	278112	2011-12-10T00:00			
jozif	Male	305899	2011-12-16T00:00			
jozif	Male	315239	2011-12-17T00:00			
jozif	Male	323562	2011-12-29T00:00			
jozif	Male	313149	2011-12-30T00:00			
jozif	Male	311359	2011-12-31T00:00			
jozif	Male	135769	2010-01-09T00:00			
jozif	Male	141585	2010-01-23T00:00			
jozif	Male	139329	2010-02-06T00:00			
jozif	Male	149040	2010-02-27T00:00			
jozif	Male	150887	2010-02-28T00:00			
jozif	Male	154487	2010-03-28T00:00			
jozif	Male	148871	2010-04-01T00:00			
jozif	Male	155522	2010-04-02T00:00			
